HDR,HALF HOURLY OUTTURN GENERATION BY FUEL TYPE DATA
FUELHH,20211216,1,14085,0,731,5098,3187,0,449,0,134,0,402,932,36,2600,888,0,0,694
FUELHH,20211216,2,13865,0,842,5092,3001,0,450,0,136,0,402,932,174,2611,888,0,0,694
FUELHH,20211216,3,13609,0,721,5094,2905,0,449,0,136,0,394,1050,138,2598,994,0,0,694
FUELHH,20211216,4,13579,0,688,5099,2686,0,404,0,134,0,294,1052,8,2572,994,0,0,694
FUELHH,20211216,5,13212,0,689,5094,2561,0,384,0,135,0,380,1052,42,2548,948,0,0,694
FUELHH,20211216,6,12946,0,689,5094,2505,0,383,0,136,0,404,1052,56,2510,948,0,0,694
FUELHH,20211216,7,12615,0,688,5095,2436,0,383,0,136,0,404,1040,162,2546,898,0,0,694
FUELHH,20211216,8,12209,0,690,5100,2392,0,399,0,136,0,404,1040,64,2622,898,0,0,694
FUELHH,20211216,9,12653,0,687,5103,2511,0,400,4,136,0,404,1026,140,2600,338,0,0,694
FUELHH,20211216,10,13018,0,800,5158,2353,0,399,2,135,0,404,856,122,2507,272,0,0,694
FUELHH,20211216,11,15225,0,1109,5162,2305,0,410,0,181,0,404,0,80,2515,0,0,0,694
FUELHH,20211216,12,16541,0,1491,5164,2335,0,407,0,166,0,404,0,156,2426,0,0,0,694
FUELHH,20211216,13,19138,0,1778,5164,2323,0,442,2,136,0,404,0,36,2273,0,0,0,694
FUELHH,20211216,14,21391,0,1860,5166,2378,0,475,3,141,0,388,0,52,2531,0,0,0,694
FUELHH,20211216,15,22419,0,1870,5160,2355,270,700,52,155,0,294,0,202,2748,0,0,0,694
FUELHH,20211216,16,23310,0,1959,5160,2461,402,714,52,316,0,376,0,344,2738,0,0,0,694
FUELHH,20211216,17,22979,0,1798,5159,2618,236,781,75,392,0,352,0,338,2684,212,0,0,694
FUELHH,20211216,18,23045,0,1846,5162,2492,286,799,101,383,0,292,0,466,2744,232,0,0,694
FUELHH,20211216,19,22909,0,1962,5160,2429,108,781,103,396,188,204,100,504,2754,632,0,0,694
FUELHH,20211216,20,22819,0,1964,5162,2501,124,663,102,485,204,204,102,480,2729,640,0,0,694
FUELHH,20211216,21,22816,0,1962,5163,2573,462,590,101,483,0,204,130,478,2752,576,0,124,694
FUELHH,20211216,22,22642,0,1964,5176,2655,418,689,102,521,0,204,130,348,2739,576,0,174,692
FUELHH,20211216,23,22599,0,1922,5198,2690,134,556,102,463,0,204,178,282,2738,624,0,6,692
FUELHH,20211216,24,22537,0,1918,5213,2910,40,536,102,551,0,180,180,278,2744,624,0,0,694
FUELHH,20211216,25,21963,0,1875,5239,3071,0,530,135,350,456,94,222,292,2791,946,0,482,694
FUELHH,20211216,26,21694,0,1888,5270,2941,36,557,243,302,472,100,224,422,2886,950,0,504,694
FUELHH,20211216,27,20771,0,1771,5274,2698,102,566,243,324,990,36,332,386,2867,1000,0,970,694
FUELHH,20211216,28,20836,0,1444,5283,2600,118,567,248,531,1004,48,332,482,2878,1000,0,992,694
FUELHH,20211216,29,20635,0,1455,5286,2549,0,655,356,560,960,50,382,440,2880,1000,0,992,694
FUELHH,20211216,30,20577,0,1464,5284,2402,0,650,357,452,960,48,382,394,2820,1000,0,992,694
FUELHH,20211216,31,20479,0,1487,5281,2494,250,712,282,634,1004,14,560,306,2521,1000,0,992,694
FUELHH,20211216,32,20966,0,1473,5279,2434,1212,684,366,516,1006,14,562,244,2100,1000,0,992,694
FUELHH,20211216,33,21659,0,1386,5277,2488,1406,880,676,581,1006,14,1042,154,2107,1020,0,992,694
FUELHH,20211216,34,21741,0,1266,5278,2517,2068,885,986,680,1006,14,1052,78,2152,1020,0,992,694
FUELHH,20211216,35,21730,0,1184,5304,2534,1836,854,1097,953,1004,14,1052,0,2228,1020,0,992,692
FUELHH,20211216,36,21857,0,1105,5309,2390,1978,825,1083,1013,1006,14,1052,0,2306,1020,0,992,692
FUELHH,20211216,37,21918,0,906,5334,2327,1884,731,1028,956,1006,14,1052,0,2399,1020,0,992,694
FUELHH,20211216,38,21599,0,983,5342,2423,1960,721,1077,792,1006,14,1052,0,2403,1020,0,992,694
FUELHH,20211216,39,21537,0,995,5338,2400,1102,714,798,784,1006,88,622,72,2375,1020,0,992,694
FUELHH,20211216,40,21356,0,996,5343,2421,728,697,657,666,1006,152,586,154,2369,1020,0,992,694
FUELHH,20211216,41,21378,0,996,5341,2376,468,500,292,649,1006,214,110,214,2373,1020,0,992,694
FUELHH,20211216,42,20279,0,995,5341,2442,340,486,308,421,1004,302,128,302,2372,1018,0,982,694
FUELHH,20211216,43,19358,0,968,5346,2383,38,468,157,237,752,342,906,292,2376,962,0,754,694
FUELHH,20211216,44,18128,0,966,5346,2321,0,464,1,148,668,274,954,150,2371,962,0,724,694
FUELHH,20211216,45,17990,0,980,5346,2227,6,447,1,141,0,352,1050,18,2374,980,0,278,694
FUELHH,20211216,46,16740,0,979,5350,2174,0,442,0,149,0,256,1052,0,2382,980,0,258,694
FUELHH,20211216,47,16333,0,882,5348,1976,16,437,1,134,0,94,1038,0,2250,812,0,0,694
FUELHH,20211216,48,15910,0,664,5349,1913,0,429,1,133,0,26,1036,0,2188,812,0,0,692
FUELHH,20211217,1,15550,0,802,5348,1977,0,373,1,132,0,154,1052,0,2169,988,0,0,694
FUELHH,20211217,2,15991,0,910,5350,1824,0,369,1,133,0,296,1052,0,2167,990,0,0,694
FUELHH,20211217,3,15490,0,928,5358,1856,0,363,1,137,0,312,1052,0,2143,1000,0,0,694
FUELHH,20211217,4,14995,0,817,5355,1737,0,357,1,140,0,226,1052,0,2159,998,0,0,694
FUELHH,20211217,5,14741,0,560,5359,1672,0,348,1,141,0,230,1052,0,2062,874,0,0,694
FUELHH,20211217,6,14700,0,460,5357,1541,0,347,2,143,0,240,1052,0,2016,874,0,0,694
FUELHH,20211217,7,14812,0,467,5355,1218,0,344,1,142,0,136,1052,0,2053,950,0,0,692
FUELHH,20211217,8,14773,0,466,5352,1049,0,344,1,142,0,24,1052,0,2169,950,0,0,694
FUELHH,20211217,9,15305,0,624,5360,957,0,379,1,151,0,154,978,12,2160,524,0,0,694
FUELHH,20211217,10,15111,0,829,5359,903,0,382,1,138,0,296,978,0,2173,516,0,0,694
FUELHH,20211217,11,16838,0,1108,5361,873,0,396,4,134,0,384,130,86,2168,0,0,0,692
FUELHH,20211217,12,17500,0,1300,5360,838,0,396,4,132,0,286,102,210,2109,0,0,0,692
FUELHH,20211217,13,20301,0,1475,5359,801,0,402,3,138,0,378,0,360,2155,0,0,0,694
FUELHH,20211217,14,22370,0,1441,5358,734,116,402,26,135,0,402,0,482,2251,0,0,0,694
FUELHH,20211217,15,22687,0,1328,5357,715,66,572,98,161,0,376,192,382,2379,386,0,0,692
FUELHH,20211217,16,22970,0,1416,5359,677,808,707,98,360,0,350,198,464,2382,482,0,0,692
FUELHH,20211217,17,22777,0,1238,5355,662,456,779,98,317,836,296,128,388,2349,952,0,674,694
FUELHH,20211217,18,23188,0,1404,5351,631,108,831,135,404,904,296,128,476,2385,964,0,752,694
FUELHH,20211217,19,23123,0,1570,5352,699,110,875,135,416,804,296,230,384,2412,850,0,856,692
FUELHH,20211217,20,23139,0,1790,5351,746,330,882,114,304,804,296,230,354,2431,850,0,860,694
FUELHH,20211217,21,22986,0,1952,5354,716,272,869,98,278,1004,296,180,450,2425,998,0,892,692
FUELHH,20211217,22,22902,0,1904,5356,609,332,849,98,296,1006,336,180,366,2441,1000,0,894,694
FUELHH,20211217,23,22755,0,1918,5359,623,142,854,244,461,830,404,182,484,2457,708,0,836,692
FUELHH,20211217,24,22594,0,1941,5357,676,44,838,277,490,830,404,184,504,2437,708,0,838,692
FUELHH,20211217,25,22506,0,1967,5357,712,86,840,277,469,1004,404,280,504,2400,996,0,946,694
FUELHH,20211217,26,22321,0,2004,5360,769,106,845,277,335,1006,404,280,504,2374,1000,0,952,692
FUELHH,20211217,27,21782,0,2008,5362,785,342,853,277,291,1006,404,304,504,2368,1000,0,990,694
FUELHH,20211217,28,21474,0,2010,5360,742,436,857,277,341,1006,404,304,504,2364,1000,0,992,694
FUELHH,20211217,29,21829,0,2009,5363,641,436,870,277,292,1006,404,280,504,2351,1000,0,900,694
FUELHH,20211217,30,21977,0,1910,5364,748,306,830,280,269,1004,404,280,504,2368,1000,0,896,694
FUELHH,20211217,31,21892,0,1740,5364,810,382,846,277,268,924,404,470,504,2373,1000,0,986,694
FUELHH,20211217,32,21812,0,1732,5360,959,1108,848,277,238,924,404,472,504,2377,1000,0,992,694
